# ==========================================
# IOTSYN.COM - IoT Synthetic Data Engine
# ==========================================
# GENERATOR VERSION: 3.2.0
# UNIQUE ID: iotsyn_69e3f867994002.32179617
# DOMAIN: Smart_Home
# CONFIGURATION: Climate: cold; Setpoint: 20.5C
# ROWS: 1000
# INTERVAL SECONDS: 1800
# SEED: 3889654259
# LICENSE: CC0 1.0 Universal
# STATISTICAL MODEL: Temperature: Multi-harmonic Fourier (A₁=2.5°C, A₂=0.75°C) + AR(1) noise (φ=0.85, σ=0.3°C) Humidity: Cholesky-correlated with temperature (ρ=-0.65, μ=55%, σ=10%) CO2: Mass-balance ODE dC/dt=(n·G-Q·(C-C_out))/V, Euler discretized Light: Dual-source model (sin²(solar) + occupancy-driven artificial) Occupancy: Time-dependent Markov chain with hourly transition matrices HVAC: Three-state deadband thermostat (OFF/HEATING/COOLING, ±1.5°C hysteresis)
# GENERATION DATE: 2026-04-18 21:32:23
# LICENSE: CC0 1.0 Universal (Public Domain)
# CITATION: IoTSyn Dataset Generator (2026). Available: https://iotsyn.com
# ==========================================
#
Timestamp,Room,Temp_C,Humidity_Pct,CO2_ppm,Light_Lux,Occupancy,HVAC_Status
"2026-04-18 20:32:23",Kitchen,20.17,52.6,600,175,1,OFF
"2026-04-18 21:02:23",Bathroom,18.66,66.1,645,121,1,HEATING
"2026-04-18 21:32:23",Living_Room,19.64,51.7,909,2,2,HEATING
"2026-04-18 22:02:23",Kitchen,20.47,51.8,589,176,1,HEATING
"2026-04-18 22:32:23",Bathroom,20.28,65.4,847,0,2,HEATING
"2026-04-18 23:02:23",Living_Room,19.39,50.3,816,132,1,HEATING
"2026-04-18 23:32:23",Kitchen,20.56,51.1,589,182,1,OFF
"2026-04-19 00:02:23",Bathroom,17.6,75.8,1062,19,3,HEATING
"2026-04-19 00:32:23",Living_Room,19.58,47.1,766,144,1,HEATING
"2026-04-19 01:02:23",Kitchen,20.93,54.1,875,20,3,OFF
"2026-04-19 01:32:23",Bathroom,17.34,66.9,676,115,1,HEATING
"2026-04-19 02:02:23",Living_Room,19.58,43.8,728,158,1,HEATING
"2026-04-19 02:32:23",Kitchen,21.13,47.5,616,187,1,OFF
"2026-04-19 03:02:23",Bathroom,17.55,66.3,634,119,1,HEATING
"2026-04-19 03:32:23",Living_Room,19.86,42.7,722,72,1,HEATING
"2026-04-19 04:02:23",Kitchen,21.69,47.9,747,0,2,OFF
"2026-04-19 04:32:23",Bathroom,18.66,65.7,847,14,2,HEATING
"2026-04-19 05:02:23",Living_Room,20.24,38.8,578,11,0,HEATING
"2026-04-19 05:32:23",Kitchen,21.8,47.4,752,116,2,OFF
"2026-04-19 06:02:23",Bathroom,19.15,60.3,664,85,1,OFF
"2026-04-19 06:32:23",Living_Room,19.88,39.8,633,203,1,OFF
"2026-04-19 07:02:23",Kitchen,21.26,51.9,895,159,3,OFF
"2026-04-19 07:32:23",Bathroom,19.51,56.2,435,196,0,OFF
"2026-04-19 08:02:23",Living_Room,19.48,39.5,536,268,0,OFF
"2026-04-19 08:32:23",Kitchen,20.87,52.1,767,413,2,OFF
"2026-04-19 09:02:23",Bathroom,20.05,57,417,240,0,OFF
"2026-04-19 09:32:23",Living_Room,19.39,39.9,482,253,0,OFF
"2026-04-19 10:02:23",Kitchen,20.79,47.9,459,361,0,OFF
"2026-04-19 10:32:23",Bathroom,20.29,56.8,419,263,0,OFF
"2026-04-19 11:02:23",Living_Room,19.4,40.6,448,293,0,OFF
"2026-04-19 11:32:23",Kitchen,21.04,46.9,420,296,0,OFF
"2026-04-19 12:02:23",Bathroom,20.83,55.2,424,218,0,OFF
"2026-04-19 12:32:23",Living_Room,19.59,40.9,434,188,0,OFF
"2026-04-19 13:02:23",Kitchen,21.46,46.7,421,181,0,OFF
"2026-04-19 13:32:23",Bathroom,21.74,53.6,419,69,0,OFF
"2026-04-19 14:02:23",Living_Room,19.91,42.2,427,79,0,OFF
"2026-04-19 14:32:23",Kitchen,22.48,46.3,423,39,0,COOLING
"2026-04-19 15:02:23",Bathroom,22.16,61.1,832,31,2,COOLING
"2026-04-19 15:32:23",Living_Room,20.58,45.5,680,3,2,COOLING
"2026-04-19 16:02:23",Kitchen,22.75,45.7,419,5,0,COOLING
"2026-04-19 16:32:23",Bathroom,22.36,54.1,456,5,0,COOLING
"2026-04-19 17:02:23",Living_Room,20.94,47.7,822,0,2,COOLING
"2026-04-19 17:32:23",Kitchen,22.56,46.7,571,183,1,COOLING
"2026-04-19 18:02:23",Bathroom,21.78,56,619,112,1,COOLING
"2026-04-19 18:32:23",Living_Room,20.88,47.2,900,0,2,COOLING
"2026-04-19 19:02:23",Kitchen,22.43,49,723,0,2,COOLING
"2026-04-19 19:32:23",Bathroom,22.05,52.6,430,12,0,COOLING
"2026-04-19 20:02:23",Living_Room,21.43,41.9,669,0,0,COOLING
"2026-04-19 20:32:23",Kitchen,22.81,44.1,464,0,0,COOLING
"2026-04-19 21:02:23",Bathroom,21.97,53.2,410,0,0,COOLING
"2026-04-19 21:32:23",Living_Room,21.34,41.5,549,7,0,COOLING
"2026-04-19 22:02:23",Kitchen,22.67,44.9,424,1,0,COOLING
"2026-04-19 22:32:23",Bathroom,22.03,56.9,638,121,1,COOLING
"2026-04-19 23:02:23",Living_Room,21.56,45,884,0,3,COOLING
"2026-04-19 23:32:23",Kitchen,22.79,44.4,416,2,0,COOLING
"2026-04-20 00:02:23",Bathroom,22.08,54.6,431,12,0,COOLING
"2026-04-20 00:32:23",Living_Room,21.98,45.7,923,0,2,COOLING
"2026-04-20 01:02:23",Kitchen,22.9,46.4,575,177,1,COOLING
"2026-04-20 01:32:23",Bathroom,21.88,57.4,630,122,1,COOLING
"2026-04-20 02:02:23",Living_Room,21.49,46.5,942,0,2,COOLING
"2026-04-20 02:32:23",Kitchen,22.21,49.2,728,11,2,COOLING
"2026-04-20 03:02:23",Bathroom,21.29,61.8,844,20,2,COOLING
"2026-04-20 03:32:23",Living_Room,20.92,47.2,960,0,2,COOLING
"2026-04-20 04:02:23",Kitchen,21.95,48.1,604,108,1,COOLING
"2026-04-20 04:32:23",Bathroom,21.07,58.1,657,63,1,COOLING
"2026-04-20 05:02:23",Living_Room,20.63,47.6,967,32,2,COOLING
"2026-04-20 05:32:23",Kitchen,21.67,46.5,438,97,0,COOLING
"2026-04-20 06:02:23",Bathroom,21.1,58.8,640,108,1,COOLING
"2026-04-20 06:32:23",Living_Room,20.33,44.2,717,179,0,OFF
"2026-04-20 07:02:23",Kitchen,20.57,48.4,411,172,0,OFF
"2026-04-20 07:32:23",Bathroom,20.02,58.4,429,194,0,OFF
"2026-04-20 08:02:23",Living_Room,19.53,43.6,567,268,0,OFF
"2026-04-20 08:32:23",Kitchen,20.37,48.1,416,385,0,OFF
"2026-04-20 09:02:23",Bathroom,20.08,57.2,424,182,0,OFF
"2026-04-20 09:32:23",Living_Room,19.33,43.8,501,297,0,OFF
"2026-04-20 10:02:23",Kitchen,20.75,48.5,420,348,0,OFF
"2026-04-20 10:32:23",Bathroom,20.51,55.4,418,268,0,OFF
"2026-04-20 11:02:23",Living_Room,19.44,41.2,466,327,0,OFF
"2026-04-20 11:32:23",Kitchen,21.15,46.4,430,261,0,OFF
"2026-04-20 12:02:23",Bathroom,21.01,53.7,420,232,0,OFF
"2026-04-20 12:32:23",Living_Room,19.65,40.5,441,174,0,OFF
"2026-04-20 13:02:23",Kitchen,21.46,45.8,410,218,0,OFF
"2026-04-20 13:32:23",Bathroom,21.65,54.2,417,94,0,OFF
"2026-04-20 14:02:23",Living_Room,19.63,42.1,425,100,0,OFF
"2026-04-20 14:32:23",Kitchen,21.57,53,865,35,3,OFF
"2026-04-20 15:02:23",Bathroom,21.74,53.5,416,30,0,OFF
"2026-04-20 15:32:23",Living_Room,19.61,46.3,686,5,2,OFF
"2026-04-20 16:02:23",Kitchen,21.78,52.8,769,6,2,OFF
"2026-04-20 16:32:23",Bathroom,21.35,59.2,627,114,1,OFF
"2026-04-20 17:02:23",Living_Room,19.73,47.3,697,155,1,OFF
"2026-04-20 17:32:23",Kitchen,21.52,53.1,753,0,2,OFF
"2026-04-20 18:02:23",Bathroom,20.85,61.9,652,114,1,OFF
"2026-04-20 18:32:23",Living_Room,19.69,49.1,690,151,1,OFF
"2026-04-20 19:02:23",Kitchen,21.23,52,605,170,1,OFF
"2026-04-20 19:32:23",Bathroom,19.73,67.6,842,8,2,OFF
"2026-04-20 20:02:23",Living_Room,19.43,51.4,831,5,2,OFF
"2026-04-20 20:32:23",Kitchen,20.23,54.3,741,0,2,OFF
"2026-04-20 21:02:23",Bathroom,18.42,75,1083,0,3,HEATING
"2026-04-20 21:32:23",Living_Room,19.39,53.2,901,0,2,HEATING
"2026-04-20 22:02:23",Kitchen,20.62,54.8,750,0,2,OFF
"2026-04-20 22:32:23",Bathroom,16.86,77.2,878,0,2,HEATING
"2026-04-20 23:02:23",Living_Room,19.11,54.3,934,0,2,HEATING
"2026-04-20 23:32:23",Kitchen,20.67,54.2,753,17,2,OFF
"2026-04-21 00:02:23",Bathroom,16.21,74.6,654,126,1,HEATING
"2026-04-21 00:32:23",Living_Room,19.27,51.4,817,158,1,HEATING
"2026-04-21 01:02:23",Kitchen,21.11,53.6,760,0,2,OFF
"2026-04-21 01:32:23",Bathroom,16.66,77.6,854,8,2,HEATING
"2026-04-21 02:02:23",Living_Room,19.34,51.2,767,138,1,HEATING
"2026-04-21 02:32:23",Kitchen,21.29,49.5,460,4,0,OFF
"2026-04-21 03:02:23",Bathroom,17.01,68.6,451,5,0,HEATING
"2026-04-21 03:32:23",Living_Room,19.51,52.5,872,0,2,HEATING
"2026-04-21 04:02:23",Kitchen,21.48,55.4,874,9,3,OFF
"2026-04-21 04:32:23",Bathroom,17.82,73,831,31,2,HEATING
"2026-04-21 05:02:23",Living_Room,19.19,54.7,924,34,2,HEATING
"2026-04-21 05:32:23",Kitchen,21.19,53.9,769,126,2,OFF
"2026-04-21 06:02:23",Bathroom,18.36,63.6,455,77,0,HEATING
"2026-04-21 06:32:23",Living_Room,18.81,50.7,671,152,0,HEATING
"2026-04-21 07:02:23",Kitchen,21.14,49,460,228,0,OFF
"2026-04-21 07:32:23",Bathroom,19.32,60.9,425,217,0,OFF
"2026-04-21 08:02:23",Living_Room,18.67,48.7,562,251,0,HEATING
"2026-04-21 08:32:23",Kitchen,21.16,48.7,427,353,0,OFF
"2026-04-21 09:02:23",Bathroom,20.03,60,417,272,0,OFF
"2026-04-21 09:32:23",Living_Room,18.56,49.3,495,337,0,HEATING
"2026-04-21 10:02:23",Kitchen,20.85,48.1,420,382,0,OFF
"2026-04-21 10:32:23",Bathroom,20.42,57.5,418,258,0,OFF
"2026-04-21 11:02:23",Living_Room,18.63,48.2,450,349,0,HEATING
"2026-04-21 11:32:23",Kitchen,20.97,49.9,426,329,0,OFF
"2026-04-21 12:02:23",Bathroom,20.67,57.5,410,188,0,OFF
"2026-04-21 12:32:23",Living_Room,18.83,49.8,570,110,1,HEATING
"2026-04-21 13:02:23",Kitchen,20.97,51.9,558,183,1,OFF
"2026-04-21 13:32:23",Bathroom,21,57,415,30,0,OFF
"2026-04-21 14:02:23",Living_Room,18.99,47,497,96,0,HEATING
"2026-04-21 14:32:23",Kitchen,21.23,47.1,438,25,0,OFF
"2026-04-21 15:02:23",Bathroom,21.63,54.7,417,1,0,OFF
"2026-04-21 15:32:23",Living_Room,19.44,50,717,14,2,OFF
"2026-04-21 16:02:23",Kitchen,21.54,51.6,721,7,2,OFF
"2026-04-21 16:32:23",Bathroom,21.47,58.3,628,113,1,OFF
"2026-04-21 17:02:23",Living_Room,19.7,47.2,705,140,1,OFF
"2026-04-21 17:32:23",Kitchen,21.61,49.1,605,178,1,OFF
"2026-04-21 18:02:23",Bathroom,21.48,63.5,1049,19,3,OFF
"2026-04-21 18:32:23",Living_Room,19.89,46.9,705,165,1,OFF
"2026-04-21 19:02:23",Kitchen,21.57,49,596,185,1,OFF
"2026-04-21 19:32:23",Bathroom,20.09,65.4,870,5,2,OFF
"2026-04-21 20:02:23",Living_Room,19.43,53.1,962,8,3,OFF
"2026-04-21 20:32:23",Kitchen,20.18,54.9,734,0,2,OFF
"2026-04-21 21:02:23",Bathroom,18.9,68.5,869,25,2,HEATING
"2026-04-21 21:32:23",Living_Room,20.05,52.6,1106,0,3,HEATING
"2026-04-21 22:02:23",Kitchen,21.13,49.3,598,195,1,OFF
"2026-04-21 22:32:23",Bathroom,17.74,67.2,662,139,1,HEATING
"2026-04-21 23:02:23",Living_Room,20.35,50,1037,0,2,HEATING
"2026-04-21 23:32:23",Kitchen,21.49,50.6,733,0,2,OFF
"2026-04-22 00:02:23",Bathroom,16.41,72.5,642,129,1,HEATING
"2026-04-22 00:32:23",Living_Room,19.66,54.2,1137,4,3,HEATING
"2026-04-22 01:02:23",Kitchen,20.99,53,741,0,2,OFF
"2026-04-22 01:32:23",Bathroom,16.36,73.3,637,123,1,HEATING
"2026-04-22 02:02:23",Living_Room,19.45,51.1,937,152,1,HEATING
"2026-04-22 02:32:23",Kitchen,20.63,51.3,609,179,1,OFF
"2026-04-22 03:02:23",Bathroom,16.43,73,635,113,1,HEATING
"2026-04-22 03:32:23",Living_Room,18.96,49.7,692,9,0,HEATING
"2026-04-22 04:02:23",Kitchen,20.33,50.2,443,3,0,HEATING
"2026-04-22 04:32:23",Bathroom,19.12,61.4,440,19,0,HEATING
"2026-04-22 05:02:23",Living_Room,18.75,54.8,955,12,3,HEATING
"2026-04-22 05:32:23",Kitchen,20.71,49.2,424,122,0,OFF
"2026-04-22 06:02:23",Bathroom,19.44,60.6,414,41,0,OFF
"2026-04-22 06:32:23",Living_Room,18.65,51.5,705,212,0,HEATING
"2026-04-22 07:02:23",Kitchen,21.11,49.1,427,191,0,OFF
"2026-04-22 07:32:23",Bathroom,19.83,60.4,410,186,0,OFF
"2026-04-22 08:02:23",Living_Room,18.67,50.1,586,260,0,HEATING
"2026-04-22 08:32:23",Kitchen,21.37,48.2,429,315,0,OFF
"2026-04-22 09:02:23",Bathroom,20.16,59.2,418,311,0,OFF
"2026-04-22 09:32:23",Living_Room,18.73,50.4,641,346,1,HEATING
"2026-04-22 10:02:23",Kitchen,21.42,50.7,712,352,2,OFF
"2026-04-22 10:32:23",Bathroom,20.58,56.5,416,226,0,OFF
"2026-04-22 11:02:23",Living_Room,18.96,50.6,799,309,2,HEATING
"2026-04-22 11:32:23",Kitchen,21.36,46.5,459,367,0,OFF
"2026-04-22 12:02:23",Bathroom,20.68,55.1,417,216,0,OFF
"2026-04-22 12:32:23",Living_Room,18.9,47.4,618,171,0,HEATING
"2026-04-22 13:02:23",Kitchen,21.27,47.4,422,174,0,OFF
"2026-04-22 13:32:23",Bathroom,20.91,62,833,68,2,OFF
"2026-04-22 14:02:23",Living_Room,18.79,48,526,80,0,HEATING
"2026-04-22 14:32:23",Kitchen,21.21,50.8,568,92,1,OFF
"2026-04-22 15:02:23",Bathroom,21.14,66.4,1079,15,3,OFF
"2026-04-22 15:32:23",Living_Room,19.11,49.1,740,0,2,OFF
"2026-04-22 16:02:23",Kitchen,21.32,51.8,734,22,2,OFF
"2026-04-22 16:32:23",Bathroom,21.09,60.2,662,118,1,OFF
"2026-04-22 17:02:23",Living_Room,19.08,50,852,0,2,OFF
"2026-04-22 17:32:23",Kitchen,20.96,52.2,759,5,2,OFF
"2026-04-22 18:02:23",Bathroom,20.78,58.8,643,128,1,OFF
"2026-04-22 18:32:23",Living_Room,18.95,48.8,775,143,1,HEATING
"2026-04-22 19:02:23",Kitchen,20.85,52.4,600,200,1,OFF
"2026-04-22 19:32:23",Bathroom,19.35,70,846,39,2,OFF
"2026-04-22 20:02:23",Living_Room,18.49,52.9,745,147,1,HEATING
"2026-04-22 20:32:23",Kitchen,20.82,57.1,887,26,3,OFF
"2026-04-22 21:02:23",Bathroom,18.34,65.2,448,0,0,HEATING
"2026-04-22 21:32:23",Living_Room,18.68,50.6,589,2,0,HEATING
"2026-04-22 22:02:23",Kitchen,21.14,50,468,0,0,OFF
"2026-04-22 22:32:23",Bathroom,17.1,68.9,410,17,0,HEATING
"2026-04-22 23:02:23",Living_Room,18.76,50,513,13,0,HEATING
"2026-04-22 23:32:23",Kitchen,21.14,49.4,418,0,0,OFF
"2026-04-23 00:02:23",Bathroom,16.68,69,418,0,0,HEATING
"2026-04-23 00:32:23",Living_Room,19.2,47,474,17,0,HEATING
"2026-04-23 01:02:23",Kitchen,21.48,48.3,423,14,0,OFF
"2026-04-23 01:32:23",Bathroom,16.94,69.4,416,6,0,HEATING
"2026-04-23 02:02:23",Living_Room,19.55,46.5,457,0,0,HEATING
"2026-04-23 02:32:23",Kitchen,21.7,48.5,418,24,0,OFF
"2026-04-23 03:02:23",Bathroom,17.19,68,423,18,0,HEATING
"2026-04-23 03:32:23",Living_Room,19.48,46.1,441,1,0,HEATING
"2026-04-23 04:02:23",Kitchen,21.62,48.5,571,97,1,OFF
"2026-04-23 04:32:23",Bathroom,18.02,69,837,21,2,HEATING
"2026-04-23 05:02:23",Living_Room,19.47,49.7,836,31,3,HEATING
"2026-04-23 05:32:23",Kitchen,21.66,44.5,443,68,0,OFF
"2026-04-23 06:02:23",Bathroom,18.76,59.2,444,76,0,HEATING
"2026-04-23 06:32:23",Living_Room,19.23,45.2,643,137,0,HEATING
"2026-04-23 07:02:23",Kitchen,21.09,48.5,564,220,1,OFF
"2026-04-23 07:32:23",Bathroom,18.99,58.4,420,211,0,HEATING
"2026-04-23 08:02:23",Living_Room,18.77,43.8,534,214,0,HEATING
"2026-04-23 08:32:23",Kitchen,20.98,47,440,378,0,OFF
"2026-04-23 09:02:23",Bathroom,19.66,57.2,421,229,0,OFF
"2026-04-23 09:32:23",Living_Room,18.82,42.9,491,384,0,HEATING
"2026-04-23 10:02:23",Kitchen,21.26,46,414,334,0,OFF
"2026-04-23 10:32:23",Bathroom,20.6,55.1,417,212,0,OFF
"2026-04-23 11:02:23",Living_Room,19.2,41.5,454,314,0,OFF
"2026-04-23 11:32:23",Kitchen,21.69,45,416,241,0,OFF
"2026-04-23 12:02:23",Bathroom,21.13,53.7,422,204,0,OFF
"2026-04-23 12:32:23",Living_Room,19.73,38.8,440,172,0,OFF
"2026-04-23 13:02:23",Kitchen,22.07,44.2,416,225,0,COOLING
"2026-04-23 13:32:23",Bathroom,21.42,53.9,427,76,0,COOLING
"2026-04-23 14:02:23",Living_Room,20.02,39.6,424,80,0,OFF
"2026-04-23 14:32:23",Kitchen,22.51,48.7,702,27,2,COOLING
"2026-04-23 15:02:23",Bathroom,21.86,60.3,834,27,2,COOLING
"2026-04-23 15:32:23",Living_Room,20.64,42.6,554,137,1,COOLING
"2026-04-23 16:02:23",Kitchen,22.99,44.7,466,17,0,COOLING
"2026-04-23 16:32:23",Bathroom,22.07,53.9,440,0,0,COOLING
"2026-04-23 17:02:23",Living_Room,21.29,45.7,890,2,3,COOLING
"2026-04-23 17:32:23",Kitchen,23.24,45.2,718,3,2,COOLING
"2026-04-23 18:02:23",Bathroom,21.87,52.8,417,17,0,COOLING
"2026-04-23 18:32:23",Living_Room,21.05,46.9,924,0,2,COOLING
"2026-04-23 19:02:23",Kitchen,22.44,47.4,600,204,1,COOLING
"2026-04-23 19:32:23",Bathroom,21.2,58.1,618,106,1,COOLING
"2026-04-23 20:02:23",Living_Room,20.7,44.9,812,150,1,COOLING
"2026-04-23 20:32:23",Kitchen,21.96,48.5,747,0,2,COOLING
"2026-04-23 21:02:23",Bathroom,21.23,55.9,640,124,1,COOLING
"2026-04-23 21:32:23",Living_Room,20.32,43.5,749,157,1,OFF
"2026-04-23 22:02:23",Kitchen,20.01,51.4,607,182,1,OFF
"2026-04-23 22:32:23",Bathroom,18.4,66.7,853,18,2,HEATING
"2026-04-23 23:02:23",Living_Room,20.17,42.9,722,155,1,HEATING
"2026-04-23 23:32:23",Kitchen,20.32,51.2,593,185,1,HEATING
"2026-04-24 00:02:23",Bathroom,20.05,66.6,1071,11,3,HEATING
"2026-04-24 00:32:23",Living_Room,20.1,43,700,163,1,HEATING
"2026-04-24 01:02:23",Kitchen,20.97,51.9,738,0,2,OFF
"2026-04-24 01:32:23",Bathroom,18.01,70.9,882,32,2,HEATING
"2026-04-24 02:02:23",Living_Room,20.14,43.3,695,146,1,HEATING
"2026-04-24 02:32:23",Kitchen,21.46,51.1,755,0,2,OFF
"2026-04-24 03:02:23",Bathroom,17.9,73,875,1,2,HEATING
"2026-04-24 03:32:23",Living_Room,20.35,47.8,952,6,3,HEATING
"2026-04-24 04:02:23",Kitchen,21.92,47.5,462,0,0,OFF
"2026-04-24 04:32:23",Bathroom,18.87,61.6,443,16,0,HEATING
"2026-04-24 05:02:23",Living_Room,20.74,42.8,698,38,0,OFF
"2026-04-24 05:32:23",Kitchen,21.29,48.1,565,121,1,OFF
"2026-04-24 06:02:23",Bathroom,19.51,59.9,421,63,0,OFF
"2026-04-24 06:32:23",Living_Room,20.36,41.8,572,196,0,OFF
"2026-04-24 07:02:23",Kitchen,21.25,47.4,433,184,0,OFF
"2026-04-24 07:32:23",Bathroom,20.25,57,422,185,0,OFF
"2026-04-24 08:02:23",Living_Room,20.26,40,504,286,0,OFF
"2026-04-24 08:32:23",Kitchen,21.28,46.1,417,280,0,OFF
"2026-04-24 09:02:23",Bathroom,20.46,55.8,418,265,0,OFF
"2026-04-24 09:32:23",Living_Room,20.37,38.8,462,387,0,OFF
"2026-04-24 10:02:23",Kitchen,21.57,45.7,412,333,0,OFF
"2026-04-24 10:32:23",Bathroom,21.3,54.2,424,202,0,OFF
"2026-04-24 11:02:23",Living_Room,20.96,37.7,446,347,0,OFF
"2026-04-24 11:32:23",Kitchen,22.39,44.7,420,293,0,COOLING
"2026-04-24 12:02:23",Bathroom,22.19,52.6,426,181,0,COOLING
"2026-04-24 12:32:23",Living_Room,21.45,39,565,149,1,COOLING
"2026-04-24 13:02:23",Kitchen,22.89,43.3,419,182,0,COOLING
"2026-04-24 13:32:23",Bathroom,22.33,52.5,425,55,0,COOLING
"2026-04-24 14:02:23",Living_Room,21.43,37.9,489,82,0,COOLING
"2026-04-24 14:32:23",Kitchen,22.82,42.9,421,26,0,COOLING
"2026-04-24 15:02:23",Bathroom,21.86,59.6,826,47,2,COOLING
"2026-04-24 15:32:23",Living_Room,21.25,42.7,717,23,2,COOLING
"2026-04-24 16:02:23",Kitchen,22.7,48.1,714,0,2,COOLING
"2026-04-24 16:32:23",Bathroom,21.66,57.4,650,104,1,COOLING
"2026-04-24 17:02:23",Living_Room,21.05,44.8,832,0,2,COOLING
"2026-04-24 17:32:23",Kitchen,22.27,47.4,606,166,1,COOLING
"2026-04-24 18:02:23",Bathroom,21.31,61.6,851,15,2,COOLING
"2026-04-24 18:32:23",Living_Room,20.59,45.4,769,126,1,COOLING
"2026-04-24 19:02:23",Kitchen,21.76,51.2,743,9,2,COOLING
"2026-04-24 19:32:23",Bathroom,21.09,63.1,860,20,2,COOLING
"2026-04-24 20:02:23",Living_Room,20.47,47.2,870,0,2,OFF
"2026-04-24 20:32:23",Kitchen,20.21,54.6,750,0,2,OFF
"2026-04-24 21:02:23",Bathroom,18.93,63.2,659,123,1,HEATING
"2026-04-24 21:32:23",Living_Room,20.23,44.5,786,145,1,HEATING
"2026-04-24 22:02:23",Kitchen,20.91,50.2,603,181,1,OFF
"2026-04-24 22:32:23",Bathroom,17.58,71.2,856,1,2,HEATING
"2026-04-24 23:02:23",Living_Room,20.19,46.3,871,0,2,HEATING
"2026-04-24 23:32:23",Kitchen,21.3,50.5,726,2,2,OFF
"2026-04-25 00:02:23",Bathroom,16.85,71.9,654,100,1,HEATING
"2026-04-25 00:32:23",Living_Room,20.28,47,925,0,2,HEATING
"2026-04-25 01:02:23",Kitchen,21.85,50,747,21,2,OFF
"2026-04-25 01:32:23",Bathroom,17,70.6,650,121,1,HEATING
"2026-04-25 02:02:23",Living_Room,20.3,45.7,818,154,1,HEATING
"2026-04-25 02:32:23",Kitchen,21.68,49,596,174,1,OFF
"2026-04-25 03:02:23",Bathroom,17.23,72.6,850,0,2,HEATING
"2026-04-25 03:32:23",Living_Room,20.14,47.4,883,9,2,HEATING
"2026-04-25 04:02:23",Kitchen,21.91,52.1,887,0,3,OFF
"2026-04-25 04:32:23",Bathroom,18.28,71.8,862,9,2,HEATING
"2026-04-25 05:02:23",Living_Room,20.33,47.1,798,96,1,HEATING
"2026-04-25 05:32:23",Kitchen,22.08,47.3,471,125,0,OFF
"2026-04-25 06:02:23",Bathroom,19.37,60.5,443,80,0,OFF
"2026-04-25 06:32:23",Living_Room,20.3,48.4,886,214,2,OFF
"2026-04-25 07:02:23",Kitchen,21.8,46.7,425,203,0,OFF
"2026-04-25 07:32:23",Bathroom,20.08,59.1,417,172,0,OFF
"2026-04-25 08:02:23",Living_Room,20.33,50,925,302,2,OFF
"2026-04-25 08:32:23",Kitchen,21.74,48,425,358,0,OFF
"2026-04-25 09:02:23",Bathroom,20.48,58.5,428,257,0,OFF
"2026-04-25 09:32:23",Living_Room,20.38,47.3,675,293,0,OFF
"2026-04-25 10:02:23",Kitchen,21.55,48.5,426,408,0,OFF
"2026-04-25 10:32:23",Bathroom,20.72,58,424,226,0,OFF
"2026-04-25 11:02:23",Living_Room,20.44,45.2,558,338,0,OFF
"2026-04-25 11:32:23",Kitchen,21.86,46.4,416,330,0,OFF
"2026-04-25 12:02:23",Bathroom,21.39,54.4,422,224,0,OFF
"2026-04-25 12:32:23",Living_Room,20.61,42.7,492,122,0,OFF
"2026-04-25 13:02:23",Kitchen,21.9,45.9,419,201,0,OFF
"2026-04-25 13:32:23",Bathroom,21.64,53.9,419,51,0,OFF
"2026-04-25 14:02:23",Living_Room,20.59,42.3,452,64,0,OFF
"2026-04-25 14:32:23",Kitchen,21.87,50.9,713,36,2,OFF
"2026-04-25 15:02:23",Bathroom,21.64,60.5,831,22,2,OFF
"2026-04-25 15:32:23",Living_Room,20.11,44.9,583,158,1,OFF
"2026-04-25 16:02:23",Kitchen,21.46,49,602,167,1,OFF
"2026-04-25 16:32:23",Bathroom,21.03,61.5,868,0,2,OFF
"2026-04-25 17:02:23",Living_Room,19.64,46.2,631,132,1,OFF
"2026-04-25 17:32:23",Kitchen,21.01,54.7,885,20,3,OFF
"2026-04-25 18:02:23",Bathroom,20.41,60.6,659,140,1,OFF
"2026-04-25 18:32:23",Living_Room,19.25,47,668,156,1,OFF
"2026-04-25 19:02:23",Kitchen,20.58,55.7,897,0,3,OFF
"2026-04-25 19:32:23",Bathroom,19.5,67,855,0,2,OFF
"2026-04-25 20:02:23",Living_Room,19.15,49.7,811,0,2,OFF
"2026-04-25 20:32:23",Kitchen,19.59,52.9,474,1,0,OFF
"2026-04-25 21:02:23",Bathroom,18.43,64.1,446,0,0,HEATING
"2026-04-25 21:32:23",Living_Room,19.11,47.2,623,0,0,HEATING
"2026-04-25 22:02:23",Kitchen,20.19,50,428,0,0,HEATING
"2026-04-25 22:32:23",Bathroom,20.23,57.6,420,0,0,HEATING
"2026-04-25 23:02:23",Living_Room,19.22,43.8,524,11,0,HEATING
"2026-04-25 23:32:23",Kitchen,20.81,47.7,418,0,0,OFF
"2026-04-26 00:02:23",Bathroom,18.02,61.9,422,0,0,HEATING
"2026-04-26 00:32:23",Living_Room,19.18,47.1,733,25,2,HEATING
"2026-04-26 01:02:23",Kitchen,20.85,52,720,1,2,OFF
"2026-04-26 01:32:23",Bathroom,17.21,73,835,4,2,HEATING
"2026-04-26 02:02:23",Living_Room,19.14,47,704,125,1,HEATING
"2026-04-26 02:32:23",Kitchen,20.8,52.1,753,0,2,OFF
"2026-04-26 03:02:23",Bathroom,16.94,73.7,868,0,2,HEATING
